Label,CAGR,Volatility,Sharpe,Max DD,Calmar,Pct Invested
JM Strategy,0.08381563800390457,0.10556137633355113,0.8154322911467298,-0.11824690979590144,0.7088188448101813,0.7178612059158134
v6 AR-first Cascade,0.04875847341556594,0.09319511586012963,0.5575132597806818,-0.10396058231487233,0.4690092372500176,0.5870307167235495
Buy & Hold,0.18494467854045737,0.16640384566242844,1.1029534891429513,-0.19208988026015644,0.9628028206898668,0.9977246871444824
