Label,CAGR,Volatility,Sharpe,Max DD,Calmar,Pct Invested
JM Strategy,0.01571595419466587,0.12576224499506578,0.18702332861025747,-0.23427634724094748,0.06708297435806611,0.7238285144566301
2×2 Grid,-0.003759867970459796,0.11524962476357622,0.025080875784771577,-0.24891874658422342,-0.01510480034973026,0.7238285144566301
Buy & Hold,0.09276222407101642,0.17972510643317952,0.5833352231579227,-0.2621511888497734,0.3538500987846907,0.9980059820538385
