Label,CAGR,Volatility,Sharpe,Max DD,Calmar,Pct Invested
JM Strategy,0.08571736205829183,0.11607097229268963,0.7670264604729381,-0.17838156714331588,0.4805281365726792,0.7281001137656428
JM + AR Gate,0.08571736205829183,0.11607097229268963,0.7670264604729381,-0.17838156714331588,0.4805281365726792,0.7281001137656428
Buy & Hold,0.18494467854045737,0.16640384566242844,1.1029534891429513,-0.19208988026015644,0.9628028206898668,0.9977246871444824
