Label,CAGR,Volatility,Sharpe,Max DD,Calmar,Pct Invested
JM Strategy,0.06663741568761772,0.10517388053953512,0.666092901911828,-0.11898912048794216,0.5600294834885384,0.7087599544937428
2×2 Grid,0.04914482855156832,0.0953785724874772,0.5507896399180433,-0.10889785625795892,0.4512928926273194,0.7087599544937428
Buy & Hold,0.18494467854045737,0.16640384566242844,1.1029534891429513,-0.19208988026015644,0.9628028206898668,0.9977246871444824
