Label,CAGR,Volatility,Sharpe,Max DD,Calmar,Pct Invested
JM Strategy,0.0678672819545465,0.10412805202710272,0.6827721027425662,-0.15216545199333062,0.4460097943751457,0.6996587030716723
2×2 Grid,0.054086114997841106,0.09682529620305294,0.592490722143515,-0.11513117915130118,0.4697781730070107,0.6996587030716723
Buy & Hold,0.18494467854045737,0.16640384566242844,1.1029534891429513,-0.19208988026015644,0.9628028206898668,0.9977246871444824
